,timestamp,shard,load
3304,330.91,92,3.456
3305,330.99,78,8.971
3306,331.25,92,8.896
3307,331.26,94,1.969
3308,331.46,75,1.51
3309,331.53,23,6.46
3310,331.77,21,0.755
3311,331.98,66,2.936
3312,332.125,56,6.839
3313,335.01,1,4.487
3314,335.01,88,5.724
3315,335.02,40,7.375
3316,335.02,42,14.799
3317,335.025,93,6.119
3318,335.035,40,1.322
3319,335.06,17,3.23
3320,335.06,29,1.385
3321,335.065,81,4.587
3322,335.075,31,0.437
3323,335.085,92,1.371
3324,335.11,58,2.588
3325,335.115,21,4.763
3326,335.12,56,2.772
3327,335.125,72,5.153
3328,335.14,71,2.308
3329,335.14,64,3.943
3330,335.16,53,4.502
3331,335.165,77,5.601
3332,335.17,30,1.916
3333,335.175,90,4.688
3334,335.185,7,2.386
3335,335.2,91,3.644
3336,335.225,71,5.61
3337,335.24,89,7.846
3338,335.32,44,1.169
3339,335.355,11,2.099
3340,335.365,37,3.59
3341,335.365,39,15.099
3342,335.4,31,3.366
3343,335.415,26,2.179
3344,335.495,29,0.951
3345,335.505,28,5.028
3346,335.515,47,3.395
3347,335.63,93,5.955
3348,335.66,24,8.592
3349,335.745,64,4.929
3350,335.755,66,0.546
3351,335.76,55,3.699
3352,335.765,40,5.544
3353,335.795,20,2.626
3354,335.8,22,1.678
3355,335.83,36,3.272
3356,335.955,48,3.147
3357,335.995,73,1.223
3358,336.12,83,1.663
3359,336.13,14,1.749
3360,336.18,47,5.485
3361,336.21,47,3.62
3362,336.57,47,12.24
3363,336.82,4,3.422
3364,337.2,43,3.974
3365,340.015,73,4.485
3366,340.04,58,2.338
3367,340.05,60,10.416
3368,340.05,40,6.033
3369,340.075,43,6.07
3370,340.09,27,2.983
3371,340.095,5,0.916
3372,340.115,78,10.168
3373,340.13,40,3.227
3374,340.145,53,3.926
3375,340.155,57,2.529
3376,340.16,48,6.109
3377,340.18,72,5.748
3378,340.2,47,0.278
3379,340.2,53,3.539
3380,340.2,27,10.134
3381,340.205,40,3.818
3382,340.21,4,3.075
3383,340.225,42,2.918
3384,340.255,34,1.971
3385,340.255,25,4.44
3386,340.265,26,1.778
3387,340.29,56,2.068
3388,340.305,26,7.159
3389,340.315,11,5.61
3390,340.36,48,4.665
3391,340.375,35,2.26
3392,340.375,25,2.912
3393,340.405,28,2.289
3394,340.41,36,4.819
3395,340.41,71,8.921
3396,340.42,75,3.471
3397,340.505,50,3.159
3398,340.52,38,1.24
3399,340.63,60,5.766
3400,340.73,41,2.141
3401,340.775,88,4.844
3402,340.82,67,1.833
3403,340.84,57,0.716
3404,340.915,27,0.892
3405,340.985,79,2.412
3406,341.065,46,6.686
3407,341.245,6,1.724
3408,341.36,56,2.28
3409,341.365,21,2.0
3410,341.48,93,3.217
3411,341.545,4,4.567
3412,341.735,49,12.201
3413,341.94,29,1.493
3414,345.01,47,2.519
3415,345.01,86,1.471
3416,345.01,89,1.598
3417,345.01,54,2.809
3418,345.015,20,3.682
3419,345.015,53,9.447
3420,345.03,87,3.513
3421,345.035,86,8.452
3422,345.035,28,1.269
3423,345.045,25,3.192
3424,345.05,44,0.891
3425,345.05,41,5.787
3426,345.06,87,2.4
3427,345.08,57,1.9
3428,345.08,95,0.324
3429,345.095,14,2.308
3430,345.115,81,2.835
3431,345.12,63,9.512
3432,345.145,27,11.352
3433,345.145,1,5.083
3434,345.155,48,5.568
3435,345.16,70,6.394
3436,345.165,54,6.137
3437,345.175,87,4.84
3438,345.175,46,6.021
3439,345.215,39,6.526
3440,345.305,72,2.766
3441,345.31,82,1.247
3442,345.315,27,2.404
3443,345.34,37,4.398
3444,345.34,62,2.612
3445,345.37,75,0.468
3446,345.395,24,3.09
3447,345.395,32,2.321
3448,345.41,5,1.682
3449,345.455,90,3.684
3450,345.48,92,4.486
3451,345.55,84,3.146
3452,345.565,72,3.399
3453,345.58,37,1.312
3454,345.64,43,3.472
3455,345.715,88,2.222
3456,345.745,76,6.08
3457,345.88,66,7.173
3458,345.89,24,7.963
3459,346.15,16,2.665
3460,346.275,8,18.988
3461,346.405,20,5.718
3462,346.44,34,0.205
3463,346.495,16,6.653
3464,346.63,3,2.627
3465,347.695,78,1.36
3466,350.025,20,1.787
3467,350.06,11,5.06
3468,350.06,31,2.694
3469,350.07,90,7.197
3470,350.075,1,2.713
3471,350.09,97,7.67
3472,350.105,69,8.584
3473,350.105,38,2.874
3474,350.125,6,1.016
3475,350.165,77,2.106
3476,350.165,92,0.981
3477,350.17,26,2.927
3478,350.22,14,4.37
3479,350.235,96,4.933
3480,350.245,95,10.758
3481,350.305,1,4.556
3482,350.335,40,1.679
3483,350.345,68,2.852
3484,350.355,74,5.048
3485,350.36,55,0.862
3486,350.39,40,2.181
3487,350.4,40,2.413
3488,350.42,85,6.652
3489,350.43,45,1.024
3490,350.45,41,0.921
3491,350.57,10,4.994
3492,350.58,22,2.755
3493,350.61,77,6.509
3494,350.655,23,1.98
3495,350.705,35,5.201
3496,350.755,48,2.918
3497,350.895,30,4.294
3498,351.11,96,2.258
3499,351.31,59,0.525
3500,351.43,65,2.935
3501,351.605,7,3.874
3502,353.515,75,4.496
3503,355.015,45,3.584
3504,355.04,48,0.897
3505,355.06,5,2.05
3506,355.075,53,3.603
3507,355.08,56,0.739
3508,355.09,67,6.889
3509,355.095,70,15.86
3510,355.135,56,1.134
3511,355.18,51,5.038
3512,355.195,76,1.425
3513,355.2,59,2.489
3514,355.2,40,2.523
3515,355.2,20,4.094
3516,355.205,3,1.791
3517,355.215,65,3.784
3518,355.235,77,1.768
3519,355.265,82,1.6
3520,355.27,70,1.541
3521,355.28,66,5.258
3522,355.33,73,11.769
3523,355.335,66,5.249
3524,355.345,83,4.981
3525,355.355,22,0.169
3526,355.37,60,4.043
3527,355.4,8,3.585
3528,355.415,81,11.874
3529,355.42,96,4.716
3530,355.445,1,3.838
3531,355.445,53,4.913
3532,355.46,12,1.975
3533,355.49,98,1.732
3534,355.5,10,2.18
3535,355.525,40,4.932
3536,355.58,65,0.802
3537,355.605,87,2.033
3538,355.625,3,1.545
3539,355.635,30,2.114
3540,355.66,78,5.828
3541,355.66,91,5.264
3542,355.67,80,2.935
3543,355.675,100,4.397
3544,355.695,39,3.109
3545,355.71,39,3.581
3546,355.71,77,4.189
3547,355.715,22,5.999
3548,355.755,43,3.959
3549,355.775,96,5.402
3550,355.79,26,2.329
3551,355.8,99,1.172
3552,355.925,56,3.741
3553,356.195,48,1.101
3554,356.335,10,8.495
3555,356.495,44,2.37
3556,356.85,83,0.87
3557,357.11,17,1.037
3558,360.01,84,1.296
3559,360.015,50,11.506
3560,360.015,76,2.695
3561,360.02,73,4.856
3562,360.03,32,5.474
3563,360.035,49,1.562
3564,360.04,48,4.462
3565,360.045,59,2.041
3566,360.05,66,1.82
3567,360.075,50,5.926
3568,360.105,34,5.985
3569,360.11,87,5.101
3570,360.15,64,2.693
3571,360.15,99,2.692
3572,360.225,84,8.648
3573,360.235,46,7.203
3574,360.38,14,4.489
3575,360.445,25,2.711
3576,360.455,25,5.843
3577,360.465,22,2.134
3578,360.475,87,0.989
3579,360.485,36,8.468
3580,360.575,64,2.582
3581,360.6,43,0.919
3582,360.62,64,0.392
3583,360.815,43,3.558
3584,360.815,29,7.18
3585,360.825,63,4.452
3586,360.83,93,6.81
3587,360.835,88,5.947
3588,360.85,29,7.621
3589,360.875,63,6.478
3590,360.905,46,0.657
3591,361.095,67,4.11
3592,361.125,88,1.342
3593,361.21,40,0.869
3594,361.215,13,3.748
3595,361.645,42,4.521
3596,362.955,23,6.073
3597,365.005,83,0.517
3598,365.02,40,5.967
3599,365.07,86,1.261
3600,365.075,93,3.003
3601,365.075,80,0.242
3602,365.095,46,2.004
3603,365.095,66,1.006
3604,365.13,49,9.178
3605,365.16,63,1.711
3606,365.175,97,0.6
3607,365.18,17,2.521
3608,365.19,12,8.812
3609,365.205,55,0.447
3610,365.205,96,0.31
3611,365.245,58,5.513
3612,365.265,50,2.831
3613,365.27,6,0.481
3614,365.315,8,4.846
3615,365.34,3,2.13
3616,365.345,14,3.226
3617,365.365,1,8.028
3618,365.37,47,7.215
3619,365.385,41,4.047
3620,365.435,2,1.662
3621,365.44,11,1.663
3622,365.45,85,1.02
3623,365.455,13,3.66
3624,365.455,68,3.11
3625,365.505,17,2.031
3626,365.535,51,5.133
3627,365.545,44,0.891
3628,365.56,26,4.542
3629,365.595,11,0.666
3630,365.615,31,1.724
3631,365.635,30,0.747
3632,365.81,20,2.17
3633,365.875,99,11.914
3634,365.895,2,1.295
3635,365.975,4,1.539
3636,366.095,21,4.621
3637,366.1,18,1.71
3638,366.12,32,2.904
3639,366.225,79,2.425
3640,366.315,93,6.181
3641,366.36,38,8.876
3642,366.615,24,3.273
3643,366.62,13,3.255
3644,366.835,98,4.173
3645,370.015,14,3.055
3646,370.025,30,5.884
3647,370.035,29,0.75
3648,370.04,50,1.769
3649,370.065,20,1.06
3650,370.075,55,2.836
3651,370.135,67,4.653
3652,370.14,93,1.605
3653,370.17,8,3.88
3654,370.175,4,6.763
3655,370.185,76,4.363
3656,370.19,44,1.381
3657,370.245,70,8.564
3658,370.25,58,5.618
3659,370.285,87,3.343
3660,370.305,68,1.785
3661,370.305,43,6.275
3662,370.345,78,5.121
3663,370.385,32,1.118
3664,370.425,56,1.477
3665,370.425,6,13.344
3666,370.445,66,4.454
3667,370.47,26,4.812
3668,370.545,54,2.228
3669,370.57,65,2.152
3670,370.605,49,2.74
3671,370.725,97,3.012
3672,370.725,39,6.676
3673,370.755,7,5.181
3674,370.755,86,6.706
3675,370.855,84,8.339
3676,370.865,65,2.901
3677,370.94,51,1.13
3678,370.98,3,4.436
3679,371.23,30,7.223
3680,371.49,100,0.651
3681,371.62,40,7.678
3682,371.795,49,4.886
3683,371.805,99,3.769
3684,372.015,20,3.196
3685,375.015,89,4.466
3686,375.02,99,1.217
3687,375.035,64,11.341
3688,375.06,13,0.948
3689,375.09,62,1.494
3690,375.095,52,4.739
3691,375.1,22,2.208
3692,375.105,16,9.066
3693,375.135,89,1.966
3694,375.145,69,4.904
3695,375.145,19,5.156
3696,375.145,35,4.429
3697,375.175,95,1.945
3698,375.21,83,11.493
3699,375.21,76,3.794
3700,375.21,81,10.689
3701,375.22,75,3.79
3702,375.22,75,1.908
3703,375.24,22,1.108
3704,375.245,16,1.484
3705,375.265,55,6.742
3706,375.285,33,9.167
3707,375.315,19,3.542
3708,375.36,92,1.445
3709,375.38,64,7.527
3710,375.41,84,5.781
3711,375.41,11,2.41
3712,375.49,11,5.98
3713,375.495,87,5.249
3714,375.5,44,4.306
3715,375.575,46,0.313
3716,375.575,28,0.979
3717,375.63,74,5.57
3718,375.66,33,0.781
3719,375.68,98,7.642
3720,375.725,28,1.879
3721,375.735,18,3.47
3722,375.755,28,1.37
3723,375.76,96,3.453
3724,375.79,79,4.754
3725,375.82,70,8.741
3726,375.83,17,5.299
3727,375.9,70,11.948
3728,375.95,8,2.585
3729,376.06,59,16.29
3730,376.295,42,1.796
3731,376.35,59,1.083
3732,376.385,91,1.079
3733,376.6,66,3.64
3734,376.645,7,2.185
3735,376.8,29,4.566
3736,380.02,18,4.814
3737,380.035,94,3.25
3738,380.075,7,5.017
3739,380.08,45,0.367
3740,380.105,32,0.111
3741,380.11,10,1.56
3742,380.12,6,3.844
3743,380.13,14,1.409
3744,380.13,50,4.593
3745,380.135,96,7.547
3746,380.14,100,1.465
3747,380.165,96,4.838
3748,380.18,87,1.234
3749,380.185,51,5.491
3750,380.185,34,3.873
3751,380.2,7,1.496
3752,380.22,46,2.741
3753,380.23,3,3.265
3754,380.25,27,6.561
3755,380.3,78,2.031
3756,380.3,22,6.684
3757,380.365,54,3.466
3758,380.395,46,4.31
3759,380.415,19,3.924
3760,380.425,29,1.2
3761,380.43,11,2.191
3762,380.445,95,1.93
3763,380.45,66,3.542
3764,380.46,86,12.601
3765,380.475,81,9.021
3766,380.495,99,6.7
3767,380.52,13,3.595
3768,380.635,69,5.47
3769,380.665,29,3.656
3770,380.825,59,1.424
3771,380.855,69,0.298
3772,380.86,24,0.722
3773,380.925,65,5.153
3774,380.945,33,5.524
3775,381.045,74,3.888
3776,381.1,25,9.674
3777,381.165,99,2.838
3778,381.17,98,2.845
3779,381.17,41,7.181
3780,381.27,65,3.25
3781,381.36,25,2.057
3782,382.755,14,3.487
3783,385.0,9,2.418
3784,385.01,92,8.692
3785,385.04,62,4.633
3786,385.045,24,5.622
3787,385.05,35,3.752
3788,385.07,55,3.193
3789,385.08,5,1.712
3790,385.085,81,3.667
3791,385.085,93,0.182
3792,385.105,60,8.539
3793,385.115,69,6.342
3794,385.13,38,0.617
3795,385.16,7,4.496
3796,385.18,45,2.067
3797,385.185,25,1.038
3798,385.21,9,1.342
3799,385.24,77,2.854
3800,385.26,22,1.75
3801,385.265,30,4.4
3802,385.305,18,1.411
3803,385.31,9,1.158
3804,385.33,11,3.722
3805,385.35,34,0.575
3806,385.41,60,5.434
3807,385.415,73,3.619
3808,385.435,76,1.368
3809,385.455,64,2.206
3810,385.485,91,9.158
3811,385.525,1,0.61
3812,385.545,12,7.082
3813,385.59,24,0.477
3814,385.6,95,1.685
3815,385.6,34,2.726
3816,385.65,67,1.961
3817,385.675,80,6.113
3818,385.695,95,0.789
3819,385.735,54,2.839
3820,385.8,23,3.168
3821,385.8,5,2.05
3822,385.8,87,11.101
3823,385.86,78,7.992
3824,385.895,16,0.562
3825,385.905,81,5.792
3826,385.995,35,4.081
3827,386.015,7,10.301
3828,386.025,33,1.267
3829,386.035,41,3.585
3830,386.23,6,2.331
3831,386.27,67,4.47
3832,386.305,2,3.435
3833,386.705,25,4.441
3834,386.87,91,0.935
3835,390.005,40,2.363
3836,390.015,32,0.401
3837,390.025,27,4.141
3838,390.045,74,4.041
3839,390.045,91,2.718
3840,390.055,28,1.509
3841,390.065,28,2.276
3842,390.07,69,2.457
3843,390.075,78,9.363
3844,390.075,60,4.13
3845,390.09,99,6.039
3846,390.095,91,2.638
3847,390.1,92,2.049
3848,390.11,29,1.844
3849,390.115,60,9.927
3850,390.115,57,0.214
3851,390.12,52,3.898
3852,390.145,72,6.946
3853,390.15,67,1.872
3854,390.175,93,2.154
3855,390.18,18,7.822
3856,390.185,40,1.077
3857,390.19,37,7.809
3858,390.205,100,7.988
3859,390.23,47,4.452
3860,390.23,35,1.858
3861,390.23,99,2.433
3862,390.25,38,5.313
3863,390.27,68,2.571
3864,390.32,50,8.049
3865,390.32,44,4.998
3866,390.355,93,3.766
3867,390.445,48,6.268
3868,390.46,88,5.803
3869,390.47,39,7.354
3870,390.475,60,3.845
3871,390.485,30,6.019
3872,390.5,43,0.666
3873,390.5,38,8.131
3874,390.52,23,1.065
3875,390.525,71,3.631
3876,390.555,61,10.566
3877,390.565,15,7.582
3878,390.61,91,2.588
3879,390.655,75,1.327
3880,390.67,47,3.787
3881,390.765,21,3.503
3882,390.79,69,2.641
3883,390.8,82,5.71
3884,390.865,71,8.411
3885,390.965,84,1.639
3886,391.055,85,10.685
3887,391.195,6,3.625
3888,391.545,83,3.129
3889,392.14,89,1.009
3890,392.645,50,2.672
3891,395.01,27,1.887
3892,395.015,93,1.185
3893,395.035,39,5.843
3894,395.035,40,1.572
3895,395.05,91,4.017
3896,395.065,47,3.41
3897,395.08,24,2.025
3898,395.08,71,2.36
3899,395.085,63,5.149
3900,395.095,42,1.039
3901,395.1,51,13.626
3902,395.105,66,1.275
3903,395.105,49,8.607
3904,395.135,67,1.306
3905,395.15,69,5.45
3906,395.155,66,1.813
3907,395.16,45,3.297
3908,395.16,56,3.163
3909,395.18,49,3.561
3910,395.195,37,4.812
3911,395.23,42,5.633
3912,395.235,57,1.283
3913,395.24,25,1.047
3914,395.24,14,2.57
3915,395.25,10,5.074
3916,395.275,18,3.723
3917,395.385,85,2.459
3918,395.4,84,5.251
3919,395.41,20,2.636
3920,395.535,30,1.031
3921,395.545,54,2.4
3922,395.59,75,2.784
3923,395.59,83,7.244
3924,395.59,35,0.813
3925,395.6,35,5.581
3926,395.62,89,4.161
3927,395.695,14,8.9
3928,395.7,68,3.761
3929,395.71,45,2.882
3930,395.75,88,9.999
3931,395.795,66,1.884
3932,395.85,39,4.104
3933,395.94,99,1.175
3934,395.96,24,3.678
3935,396.11,12,6.587
3936,396.16,65,9.217
3937,396.36,78,6.82
3938,396.385,77,4.279
3939,396.5,75,7.25
3940,396.89,19,3.454
3941,397.04,79,2.806
3942,400.025,33,4.394
3943,400.1,74,1.255
3944,400.1,27,4.357
3945,400.11,6,1.665
3946,400.13,70,3.771
3947,400.13,14,4.975
3948,400.245,30,3.184
3949,400.26,81,1.341
3950,400.265,44,1.471
3951,400.31,90,0.202
3952,400.325,67,2.264
3953,400.355,10,4.923
3954,400.39,28,0.837
3955,400.415,40,1.948
3956,400.43,53,4.876
3957,400.44,48,1.896
3958,400.45,88,2.123
3959,400.46,16,5.394
3960,400.47,42,5.562
3961,400.495,44,6.663
3962,400.505,32,5.238
3963,400.52,78,7.76
3964,400.53,86,2.232
3965,400.55,79,10.884
3966,400.56,86,0.649
3967,400.565,68,4.249
3968,400.7,77,2.134
3969,400.705,11,10.14
3970,400.755,70,8.006
3971,400.775,49,1.527
3972,400.785,8,8.126
3973,400.8,5,1.705
3974,400.84,20,2.284
3975,400.94,48,13.044
3976,401.0,61,4.785
3977,401.01,46,8.663
3978,401.12,12,4.073
3979,401.14,28,5.206
3980,401.35,93,6.874
3981,401.395,85,2.702
3982,401.56,98,1.534
3983,402.305,19,1.514
3984,405.005,94,0.671
3985,405.02,42,1.115
3986,405.035,56,1.305
3987,405.05,33,0.866
3988,405.06,47,4.944
3989,405.08,17,2.296
3990,405.085,21,6.218
3991,405.1,9,2.8
3992,405.115,12,5.235
3993,405.12,96,7.486
3994,405.12,18,5.634
3995,405.135,61,1.002
3996,405.14,84,1.407
3997,405.15,16,6.099
3998,405.155,48,4.257
3999,405.16,33,4.027
4000,405.16,8,6.484
4001,405.165,11,2.533
4002,405.175,28,3.027
4003,405.185,45,1.411
4004,405.205,27,2.14
4005,405.21,71,5.442
4006,405.23,43,1.535
4007,405.25,56,3.468
4008,405.265,31,5.139
4009,405.295,79,3.288
4010,405.33,29,0.397
4011,405.375,8,3.734
4012,405.4,39,2.531
4013,405.43,20,2.615
4014,405.495,27,1.091
4015,405.505,10,1.6
4016,405.515,99,2.864
4017,405.545,74,4.067
4018,405.58,55,4.527
4019,405.595,84,2.023
4020,405.63,9,0.879
4021,405.635,50,5.277
4022,405.685,63,1.979
4023,405.69,40,2.286
4024,405.7,48,3.148
4025,405.75,11,2.095
4026,405.78,18,4.387
4027,405.8,82,2.957
4028,405.82,67,1.704
4029,405.835,51,1.42
4030,405.9,4,1.219
4031,406.0,72,0.88
4032,406.02,34,3.15
4033,406.03,8,3.336
4034,406.095,36,10.261
4035,406.135,33,5.956
4036,406.4,61,4.51
4037,406.505,48,6.687
4038,406.695,71,4.5
4039,406.755,47,1.697
4040,410.015,58,1.391
4041,410.02,74,6.129
4042,410.025,47,5.405
4043,410.025,57,6.356
4044,410.035,2,6.785
4045,410.04,82,7.655
4046,410.05,88,3.804
4047,410.06,38,0.11
4048,410.065,34,1.595
4049,410.075,12,1.695
4050,410.085,4,4.012
4051,410.095,62,4.571
4052,410.105,5,6.33
4053,410.105,94,0.424
4054,410.11,3,5.953
4055,410.14,48,8.941
4056,410.17,17,3.379
4057,410.18,71,8.36
4058,410.23,35,1.078
4059,410.245,51,1.687
4060,410.26,21,5.772
4061,410.295,28,3.056
4062,410.295,91,16.817
4063,410.32,43,6.469
4064,410.33,76,2.98
4065,410.335,73,2.062
4066,410.335,73,0.691
4067,410.395,60,1.433
4068,410.425,71,17.953
4069,410.435,51,6.658
4070,410.47,69,2.027
4071,410.48,28,2.596
4072,410.53,82,2.221
4073,410.585,76,0.063
4074,410.59,65,1.665
4075,410.59,19,3.491
4076,410.59,18,2.228
4077,410.61,54,3.288
4078,410.635,32,6.109
4079,410.64,71,10.445
4080,410.645,26,9.046
4081,410.65,32,0.548
4082,410.66,15,1.273
4083,410.7,28,0.385
4084,410.715,61,1.649
4085,410.905,44,1.472
4086,410.925,24,0.397
4087,411.015,84,3.449
4088,411.04,45,2.571
4089,411.145,84,0.655
4090,411.195,82,7.716
4091,411.67,58,1.004
4092,412.94,86,3.914
4093,415.015,69,2.309
4094,415.035,1,2.546
4095,415.045,5,2.46
4096,415.05,36,0.535
4097,415.055,71,7.02
4098,415.07,67,2.455
4099,415.08,92,1.413
4100,415.085,8,8.911
4101,415.085,51,0.366
4102,415.115,75,3.346
4103,415.125,62,6.779
4104,415.135,57,5.936
4105,415.145,55,3.918
4106,415.18,34,4.0
4107,415.18,64,1.28
4108,415.195,38,10.397
4109,415.205,49,4.469
4110,415.27,6,5.537
4111,415.275,93,2.55
4112,415.34,49,1.555
4113,415.35,90,5.414
4114,415.42,77,6.208
4115,415.44,61,4.47
4116,415.475,17,2.402
4117,415.52,22,2.23
4118,415.525,61,1.444
4119,415.565,35,2.108
4120,415.595,18,2.709
4121,415.6,72,6.814
4122,415.615,91,3.312
4123,415.62,25,1.413
4124,415.625,29,4.06
4125,415.65,37,3.808
4126,415.66,59,2.302
4127,415.7,27,10.423
4128,415.7,92,4.65
4129,415.735,51,1.873
4130,415.74,100,4.006
4131,415.74,77,2.948
4132,415.79,57,1.567
4133,415.845,9,5.021
4134,415.845,15,1.027
4135,415.855,48,4.313
4136,415.875,45,5.095
4137,416.045,87,7.043
4138,416.175,47,2.069
4139,416.235,24,7.33
4140,416.275,33,5.653
4141,416.37,70,4.852
4142,417.55,20,4.059
4143,420.03,57,1.659
4144,420.04,53,0.585
4145,420.055,41,0.468
4146,420.065,54,3.587
4147,420.08,69,2.907
4148,420.085,25,5.144
4149,420.115,28,4.58
4150,420.165,98,5.783
4151,420.19,62,4.144
4152,420.195,82,12.926
4153,420.2,25,2.312
4154,420.2,35,2.785
4155,420.23,40,6.128
4156,420.245,14,9.255
4157,420.275,53,8.242
4158,420.28,4,4.811
4159,420.285,16,3.662
4160,420.29,13,0.368
4161,420.3,68,4.073
4162,420.4,25,0.25
4163,420.47,28,3.994
4164,420.48,66,2.131
4165,420.48,25,3.403
4166,420.49,68,3.225
4167,420.51,48,3.433
4168,420.51,75,5.212
4169,420.575,28,1.368
4170,420.605,29,2.128
4171,420.62,52,0.251
4172,420.68,99,3.624
4173,420.73,26,7.738
4174,420.79,35,6.883
4175,420.805,65,1.688
4176,420.835,80,3.224
4177,420.84,72,3.509
4178,420.845,32,3.626
4179,420.94,86,1.769
4180,421.235,54,2.624
4181,422.33,97,7.759
4182,423.06,53,4.876
4183,425.0,83,1.27
4184,425.03,18,1.545
4185,425.04,41,2.227
4186,425.04,3,2.896
4187,425.05,8,6.867
4188,425.065,82,1.076
4189,425.065,40,5.348
4190,425.07,86,7.743
4191,425.075,79,5.519
4192,425.095,31,1.901
4193,425.1,41,4.401
4194,425.11,90,6.49
4195,425.11,1,2.253
4196,425.115,22,6.337
4197,425.125,37,2.964
4198,425.14,70,13.126
4199,425.16,79,1.457
4200,425.18,48,0.576
4201,425.23,52,3.301
4202,425.235,42,3.388
4203,425.26,99,1.208
4204,425.26,95,2.875
4205,425.295,57,4.842
4206,425.3,19,1.434
4207,425.3,14,5.431
4208,425.31,16,4.466
4209,425.325,90,1.017
4210,425.33,20,1.287
4211,425.415,63,2.657
4212,425.415,70,3.677
4213,425.46,70,4.833
4214,425.475,1,1.393
4215,425.485,33,0.51
4216,425.525,10,3.912
4217,425.525,79,0.129
4218,425.565,97,2.521
4219,425.6,64,2.63
4220,425.6,39,2.838
4221,425.645,45,2.857
4222,425.675,31,2.206
4223,425.75,16,2.113
4224,425.75,22,6.771
4225,425.78,53,1.017
4226,425.865,26,1.148
4227,425.87,13,1.086
4228,425.895,77,1.413
4229,425.915,97,5.26
4230,426.0,93,4.697
4231,426.0,44,1.133
4232,426.055,30,5.579
4233,426.08,65,7.352
4234,426.185,92,5.371
4235,426.315,4,2.535
4236,426.405,15,3.721
4237,426.505,96,4.377
4238,426.995,15,2.453
4239,430.005,73,6.312
4240,430.01,68,0.841
4241,430.015,88,2.36
4242,430.015,16,1.829
4243,430.06,12,2.658
4244,430.065,92,1.153
4245,430.07,55,4.35
4246,430.075,16,4.49
4247,430.085,48,4.803
4248,430.085,5,1.077
4249,430.11,5,1.752
4250,430.115,36,4.792
4251,430.125,92,6.618
4252,430.125,98,2.417
4253,430.18,36,0.528
4254,430.18,39,3.454
4255,430.19,98,2.861
4256,430.215,28,4.946
4257,430.245,11,6.359
4258,430.245,68,2.266
4259,430.265,99,2.457
4260,430.28,67,5.898
4261,430.305,73,6.271
4262,430.33,38,0.348
4263,430.34,85,4.253
4264,430.405,42,1.06
4265,430.435,2,3.454
4266,430.44,55,2.812
4267,430.475,71,6.163
4268,430.475,35,1.461
4269,430.485,58,7.923
4270,430.49,90,0.398
4271,430.51,55,0.537
4272,430.51,98,9.024
4273,430.53,4,2.295
4274,430.565,26,1.707
4275,430.595,1,8.019
4276,430.605,97,2.801
4277,430.605,33,1.071
4278,430.61,11,6.179
4279,430.63,88,8.69
4280,430.665,83,1.264
4281,430.725,12,0.259
4282,430.79,8,4.052
4283,430.94,34,2.434
4284,430.995,38,1.0
4285,431.155,71,4.891
4286,431.445,3,0.762
4287,431.46,34,4.371
4288,431.835,35,5.101
4289,431.855,17,0.318
4290,431.98,28,3.923
4291,435.005,11,5.555
4292,435.01,49,4.661
4293,435.035,84,6.43
4294,435.04,58,3.324
4295,435.07,98,0.921
4296,435.08,43,3.518
4297,435.085,93,5.766
4298,435.095,53,3.299
4299,435.095,26,8.413
4300,435.11,79,1.074
4301,435.14,57,1.808
4302,435.15,96,4.938
4303,435.15,12,1.59
4304,435.175,92,0.146
4305,435.18,25,2.025
4306,435.195,100,4.753
4307,435.215,37,4.201
4308,435.24,16,2.793
4309,435.24,14,1.931
4310,435.245,49,3.286
4311,435.27,46,2.711
4312,435.29,89,5.852
4313,435.34,13,0.888
4314,435.345,44,4.995
4315,435.395,53,4.038
4316,435.445,96,2.204
4317,435.445,90,5.693
4318,435.45,24,2.609
4319,435.5,11,2.941
4320,435.51,95,1.97
4321,435.515,29,2.941
4322,435.535,64,2.978
4323,435.535,82,1.16
4324,435.565,97,4.354
4325,435.565,53,2.079
4326,435.575,16,1.085
4327,435.655,53,2.186
4328,435.71,46,2.293
4329,435.715,69,8.435
4330,435.77,3,1.149
4331,435.77,38,8.238
4332,435.8,5,4.657
4333,435.825,13,3.675
4334,435.85,41,3.367
4335,435.905,45,1.122
4336,435.915,55,3.456
4337,435.985,7,2.681
4338,436.04,31,2.745
4339,436.12,37,3.646
4340,436.145,51,1.896
4341,436.21,97,1.635
4342,436.305,97,0.359
4343,436.4,96,5.389
4344,437.245,97,10.694
4345,440.0,3,3.006
4346,440.01,3,3.942
4347,440.01,33,3.899
4348,440.035,69,0.873
4349,440.045,22,1.937
4350,440.05,7,3.402
4351,440.1,66,5.021
4352,440.135,49,3.187
4353,440.15,62,2.656
4354,440.165,35,8.09
4355,440.19,99,6.007
4356,440.19,57,1.843
4357,440.22,74,5.042
4358,440.26,71,1.066
4359,440.275,46,5.166
4360,440.3,29,1.437
4361,440.355,22,6.218
4362,440.36,56,4.931
4363,440.375,59,4.854
4364,440.44,20,3.271
4365,440.445,59,3.757
4366,440.605,32,6.221
4367,440.61,29,9.294
4368,440.645,12,7.639
4369,440.685,28,2.031
4370,440.825,59,1.843
4371,440.84,81,2.498
4372,440.89,45,3.033
4373,440.92,98,3.716
4374,440.97,14,1.655
4375,441.055,73,0.971
4376,441.16,84,3.547
4377,441.195,53,1.724
4378,441.525,32,1.085
4379,442.225,86,7.192
